,Unnamed: 0,full_text,is_retweet,place_cord,place_name,result_type,retweet_count,screen_name,tweet_created,tweet_id,user_id,sentimental_score,sentiment_status,subjectivity,latitude,longitude
3039,3039,Someone s panicking https t co 2fgokQeUdJ,0,"[-0.8054177, 51.266284]",Farnborough,recent,0,justlyndsay,Sun Feb 18 12:59:49 +0000 2018,9.65e+17,18410378.0,0.0,neu,0.0,38.0629156,-78.268061
3040,3040,Basically something is about to be revealed https t co FsB2xGYSm7,0,"[-0.4444586, 51.6322356]",Watford,recent,0,bensmart10,Sun Feb 18 12:59:38 +0000 2018,9.65e+17,242045513.0,0.0,neu,0.0,52.869059,-0.161089
3041,3041,I can understand you not being able you let go of Hillary it s because in your heart you know she should be the rightful President of the United States However she isn t so why don t you just stop being so defensive and start doing the job you were elected to do,0,"[0.3429208, 51.8603691]",Great Dunmow,recent,0,didoh,Sun Feb 18 12:59:30 +0000 2018,9.65e+17,17789780.0,0.5,very pos,0.625,51.7489975,-4.2782491
3042,3042,Donald Trump will truly to down as the worst President in American history https t co xXaurXB2Cc,0,"[-0.1420579, 51.5185518]",Islington,recent,0,husseybyname,Sun Feb 18 12:57:30 +0000 2018,9.65e+17,23430190.0,-0.5,very neg,0.5,51.5425193,-0.448334947414
3043,3043,Good grief he is such a bloody awful human being Was there ever a public figure who lied who cheated who reneged who was so publicly hostile to anyone who wasn t a white man Apart from Hitler and https t co cXxinHRDda,0,"[-0.60334, 52.664455]",Empingham,recent,0,loubielou32,Sun Feb 18 12:57:21 +0000 2018,9.65e+17,19451891.0,-0.2375,neg,0.366666666667,51.823462,-1.2885317
3044,3044,FunFact Thank you for proving my point,0,"[-0.39216, 51.391383]",Richmond,recent,0,Daz_Dean,Sun Feb 18 12:56:34 +0000 2018,9.65e+17,84877350.0,0.0,neu,0.0,51.5425193,-0.448334947414
3045,3045,No Donald you absolutely were NOT a great candidate You lost the popular vote remember And although you aren t the 1st candidate to do that amp still end up in the White House It s the exception rather than the norm And you re not exactly keeping illustrious company in doing so,0,"[-3.083727, 53.2013654]",Connah's Quay,recent,0,GmjhayesGareth,Sun Feb 18 12:56:30 +0000 2018,9.65e+17,903729193.0,0.4125,pos,0.475,52.0553813,-2.7151735
3046,3046,Tick tock,0,"[-4.03969, 55.7643219]",Motherwell,recent,0,calwhisky,Sun Feb 18 12:55:54 +0000 2018,9.65e+17,152442517.0,0.0,neu,0.0,52.3994233,-0.728004
3047,3047,Nope https t co w1bBOTWdlN,0,"[-3.3285119, 55.894729]",Edinburgh,recent,0,DDyulgerski,Sun Feb 18 12:55:42 +0000 2018,9.65e+17,561976682.0,0.0,neu,0.0,54.5516073,-6.0064319
3048,3048,2 It s not even snide That s his actual hair which some poor bastard must have to get up at stupid o clock every morning and walnut whip it across his orange head No wig is that bad deluded,0,"[-3.008791, 53.36489]",Liverpool,recent,0,ComedyCairns,Sun Feb 18 12:55:07 +0000 2018,9.65e+17,389378608.0,-0.475,neg,0.591666666667,53.9257254,-1.824441
3049,3049,mellie Really I call him cunt,0,"[-0.39216, 51.391383]",Richmond,recent,0,Daz_Dean,Sun Feb 18 12:54:44 +0000 2018,9.65e+17,84877350.0,0.2,pos,0.2,51.8988832,-1.1518287
3050,3050,No you weren t https t co 57HmfpkvuX,0,"[1.293575, 51.936904]",Felixstowe,recent,0,birderbill,Sun Feb 18 12:54:29 +0000 2018,9.65e+17,95389486.0,0.0,neu,0.0,52.0553813,-2.7151735
3051,3051,You are Donald Ducked Donald,0,"[-5.8539021, 54.2508301]",Dundrum,recent,0,ChristopherGM,Sun Feb 18 12:53:54 +0000 2018,9.65e+17,22814826.0,0.0,neu,0.0,51.8161412,-0.8130383
3052,3052,I see it s PresidentsDay in the US tomorrow Maybe someone should shoot then see how he feels about GunReform,0,"[-0.39216, 51.391383]",Richmond,recent,0,Cleversaz,Sun Feb 18 12:53:44 +0000 2018,9.65e+17,21889665.0,0.0,neu,0.0,50.8220399,-0.1374061
3053,3053,Narrowed it down https t co duhItxTAXj,0,"[-3.3737481, 55.9378805]",Ingliston,recent,0,SamHiner,Sun Feb 18 12:53:33 +0000 2018,9.65e+17,200414780.0,0.0,neu,0.0,51.586632,-0.0023458
3054,3054,Spoken like a man who fancies that we don t have memories or tapes of what he actually said over and over again to remove all doubt Thirteen indictments of actual meddlers means he needs to pivot yet again but the net is relentlessly closing https t co N7CixlVOk0,0,"[-2.319934, 53.343623]",Manchester,recent,1,christineburns,Sun Feb 18 12:53:28 +0000 2018,9.65e+17,18409578.0,0.0,neu,0.0666666666667,53.9590555,-1.0815361
3055,3055,Surely amongst this medical staff there s someone trained and qualified to remove s thumb and shove it up his arse https t co pKg43PGK6X,0,"[-0.5569823, 51.211604]",Chilworth,recent,0,Scooby_Who,Sun Feb 18 12:52:51 +0000 2018,9.65e+17,23315993.0,0.25,pos,0.444444444444,52.3994233,-0.728004
3056,3056,Obama may well have known about it But you were actually the cause behind it all If Obama was wrong what does that make you https t co hlHbHC5ehL,0,"[-0.080028, 51.48432]",Poplar,recent,0,acsadvice,Sun Feb 18 12:51:36 +0000 2018,9.65e+17,153796799.0,-0.3,neg,0.566666666667,51.4096275,-0.3062621
3057,3057,Donald you are the President of the United States of America Grow the f up https t co C9g1sR40nD,0,"[-1.4732167, 54.9390803]",Boldon,recent,1,DrAdrianHarrop,Sun Feb 18 12:51:03 +0000 2018,9.65e+17,1901805571.0,0.0,neu,0.0,50.8220399,-0.1374061
3058,3058,D22 Blanchflower Or plays golf instead of doing the right thing amp immediately drafting gun control legislation,0,"[-1.896927, 53.609424]",Huddersfield,recent,0,nigelgbrook,Sun Feb 18 12:49:29 +0000 2018,9.65e+17,252812730.0,0.285714285714,pos,0.535714285714,52.9534161,-1.1492773
3059,3059,looks like the young people are about to bring you down About time too ehhhh https t co zQRMeaRQnY,0,"[-2.942763, 53.164802]",Chester,recent,0,JulesSheen,Sun Feb 18 12:49:25 +0000 2018,9.65e+17,383226734.0,0.1,pos,0.4,51.4538022,-2.5972985
3060,3060,Check back over your Tweets think you will find you are https t co kpiuZNm5dm,0,"[-1.504757, 52.3556349]",Baginton,recent,0,gazsc,Sun Feb 18 12:48:06 +0000 2018,9.65e+17,18904196.0,0.0,neu,0.0,54.0175196,-1.0730544
3061,3061,In the cupboard behind the pee pee tape,0,"[0.479676, 52.0890395]",Kedington,recent,0,djbsuffolk,Sun Feb 18 12:47:36 +0000 2018,9.65e+17,473974343.0,-0.4,neg,0.7,53.4877463,-2.2891921
3062,3062,OMG I knew you was a low life but this only confirms how low you are willing to go Children are the future of America and to make light of it in this way You are an embarrassment to a nation I love PrayingforParkland shame GodBlessAmerica,0,"[-1.268894, 53.389252]",Thurcroft,recent,0,RevdBarry,Sun Feb 18 12:47:14 +0000 2018,9.65e+17,261897298.0,0.191666666667,pos,0.4625,54.9770924,-1.6142059
3063,3063,pierrecouvy No comment at all from him at all this is as if Roosevelt ignored Pearl Harbour didn t criticise the Japaneses and blamed the US Navy for putting all their ships in one place the carried on as if nothing had happened,0,"[0.479676, 52.0890395]",Kedington,recent,0,djbsuffolk,Sun Feb 18 12:46:36 +0000 2018,9.65e+17,473974343.0,0.0,neu,0.0,51.14804,-2.716577
3064,3064,You know it s bad when this happens thoughts and prayers everyone for https t co cTaYumOjWX,0,"[-0.60334, 52.664455]",Empingham,recent,0,loubielou32,Sun Feb 18 12:46:29 +0000 2018,9.65e+17,19451891.0,-0.7,very neg,0.666666666667,53.4877463,-2.2891921
3065,3065,IanBond I would like to apologise to you Ian for being a bit harsh earlier Hard to admit but sometimes my PTSD can get the better of me I do believe in greater dialogue with the Russian Federation and try to play a small part in my travels I certainly have respect for your Think Tank,0,"[-1.487048, 51.865145]",Charlbury,recent,0,mwgbanks,Sun Feb 18 12:45:16 +0000 2018,9.65e+17,1346434040.0,0.0590773809524,pos,0.464136904762,53.4877463,-2.2891921
3066,3066,400 pound genius sitting in bed playing with his computer Is that you big D https t co KmujYVwZvj,0,"[-2.755316, 53.7152153]",Higher Penwortham,recent,0,peterelliott71,Sun Feb 18 12:44:47 +0000 2018,9.65e+17,36750334.0,0.0,neu,0.1,51.4538022,-2.5972985
3067,3067,There s many different departments in the FBI They are able to investigate lots of different things at the same time you big orange tool FFS,0,"[-2.659936, 51.399367]",Bristol,recent,22,baldyrunner,Sun Feb 18 12:44:18 +0000 2018,9.65e+17,1023104911.0,0.2,pos,0.485,53.4877463,-2.2891921
3068,3068,It s spelt beast HTH,0,"[-0.792035, 51.478108]",Maidenhead,recent,0,1101001,Sun Feb 18 12:44:16 +0000 2018,9.65e+17,1312101.0,0.0,neu,0.0,52.4776875,-1.8948516
3069,3069,I am Incredulous Your obtuseness is unbelievable didn t benefit from Russian intervention YOU DID IN 2014 YOU SPOKE ABOUT RUNNING And at the same time you and your odious family were all over the Russians like a rash MORON https t co b49bajw4ls,0,"[-0.60334, 52.664455]",Empingham,recent,0,loubielou32,Sun Feb 18 12:43:21 +0000 2018,9.65e+17,19451891.0,-0.35,neg,0.666666666667,53.4877463,-2.2891921
3070,3070,Amazing Everything is not only incorrect in this statement but Trump has actually confirmed them many times https t co nWGPnEtrft,0,"[-0.594494, 51.411362]",Egham,recent,0,Izzyeviel,Sun Feb 18 12:42:55 +0000 2018,9.65e+17,15461386.0,0.5,very pos,0.8,51.4028046,0.0148142
3071,3071,Tianavaig Trump or a nik nak who could do a better job at President The nik nak wins but don t worry it was a close call,0,"[-4.3932845, 55.796184]",Glasgow,recent,0,ghm501,Sun Feb 18 12:39:46 +0000 2018,9.65e+17,218545577.0,0.4,pos,0.35,53.3943509,-3.0191569
3072,3072,This man has absolutely no shame Everything eventually is about him What a dick https t co j32HiF8CgB,0,"[-6.0361161, 54.543241]",Belfast,recent,0,loughlin_kevin,Sun Feb 18 12:39:29 +0000 2018,9.65e+17,2332504246.0,0.2,pos,0.9,50.74467035,-1.85798090318
3073,3073,STEYN America is becoming the laughing stock of the world Americans killing American children There s nothing great about that,0,"[-0.481469, 51.339482]",West Molesey,recent,0,RPR336,Sun Feb 18 12:39:22 +0000 2018,9.65e+17,142676715.0,0.416666666667,pos,0.533333333333,51.5111811,-0.0143883
3074,3074,I read this in Vicky Pollard s voice https t co wyex04WUgG,0,"[-0.080028, 51.48432]",Poplar,recent,1,maxandrewtaylor,Sun Feb 18 12:38:56 +0000 2018,9.65e+17,110791897.0,0.0,neu,0.0,52.2551303,-0.0710364
3075,3075,HM Government believes the President of the United States should be extended the full courtesy of a State Visit https t co UuqnXLIsvL,0,"[-1.874683, 54.8350293]",The Grove,recent,0,craigreilly,Sun Feb 18 12:38:39 +0000 2018,9.65e+17,674783.0,0.35,pos,0.55,51.4920377,-0.2236401
3076,3076,Is this seriously a genuine tweet from the supposed leader of the free world What the actual fuck https t co zNue9JPTrA,0,"[-4.665446, 55.425487]",Ayr,recent,0,acr4mpshee,Sun Feb 18 12:38:37 +0000 2018,9.65e+17,263785882.0,0.1,pos,0.5,53.3943509,-3.0191569
3077,3077,In cash As in dollar bills,0,"[-0.3229167, 51.3428601]",Kingston upon Thames,recent,0,michielhoefsmit,Sun Feb 18 12:37:11 +0000 2018,9.65e+17,102100570.0,0.0,neu,0.0,51.4538022,-2.5972985
3078,3078,President of point scoring,0,"[-4.5265334, 55.578898]",Kilmarnock,recent,0,LynnMcMillan123,Sun Feb 18 12:37:06 +0000 2018,9.65e+17,537114820.0,0.0,neu,0.0,53.3943509,-3.0191569
3079,3079,Then limit gun control,0,"[-3.551709, 58.581614]",Thurso,recent,0,kyemackay1,Sun Feb 18 12:36:57 +0000 2018,9.65e+17,177174629.0,0.0,neu,0.0,53.3078742,-2.3720507
3080,3080,Here s you saying they probably didn t claiming never to have met Putin which contradicted your other claims that you did and directly asking Russia to do something specific which they then did https t co 4saGQGCbAG,0,"[-0.170246, 51.564585]",Tottenham,recent,0,ChrisBrosnahan,Sun Feb 18 12:36:53 +0000 2018,9.65e+17,87210400.0,0.05,pos,0.2625,52.4776875,-1.8948516
3081,3081,Please take action on guns,0,"[-3.551709, 58.581614]",Thurso,recent,0,kyemackay1,Sun Feb 18 12:36:42 +0000 2018,9.65e+17,177174629.0,0.1,pos,0.1,51.5384287,-0.0999051
3082,3082,Ban guns fatty https t co HKAbF9vZRK,0,"[-3.551709, 58.581614]",Thurso,recent,0,kyemackay1,Sun Feb 18 12:36:26 +0000 2018,9.65e+17,177174629.0,-0.2,neg,0.4,51.4028046,0.0148142
3083,3083,Did nt you say they was no meddling by Russia in the 2016 elections just yesterday,0,"[-3.3080904, 51.387271]",Barry,recent,0,Johnsbigsister,Sun Feb 18 12:35:48 +0000 2018,9.65e+17,154907437.0,0.0,neu,0.0,51.8995685,-2.0711559
3084,3084,So glad and proud I am a U K Citizen Firstly we have strict gun control more importantly we have an amazing social health and care system somewhat undermined by greedy potitcians for mental health issues plus healthcare We careand deal with mental health,0,"[-4.2037009, 50.3602507]",Plymouth,recent,0,faustinogirl,Sun Feb 18 12:34:43 +0000 2018,9.65e+17,251768482.0,0.283333333333,pos,0.528571428571,53.7595661,-1.6276364
3085,3085,Nah I just don t think a narcissistic cock womble should be given the nuclear codes,0,"[-2.2169301, 51.8715583]",Churchdown,recent,0,Madscouser72,Sun Feb 18 12:34:12 +0000 2018,9.65e+17,266572998.0,0.0,neu,0.0,51.4745706,-0.0925416
3086,3086,Directing the FBI to stop investigating Russian attack on our free elections obstruction of justice Using the Florida school shooting as an excuse disgusting and deplorable Failing to enforce Russian sanctions despite near unanimous Congress dereliction of duty https t co OpFJ3IJryt,0,"[-2.659936, 51.399367]",Bristol,recent,2,mjhawley,Sun Feb 18 12:33:43 +0000 2018,9.65e+17,15389976.0,-0.164285714286,neg,0.45,53.4054719,-2.9805392
3087,3087,You are one of the most vile narcissistic disgusting creature,0,"[-1.651273, 53.628287]",Flockton,recent,0,LuluLaRouche,Sun Feb 18 12:33:27 +0000 2018,9.65e+17,33241709.0,-1.0,very neg,1.0,51.5111811,-0.0143883
3088,3088,Demon So what is Brendan then,0,"[-3.23560072135, 51.8259029271]",West Midlands,recent,0,jongaunt,Sun Feb 18 12:33:15 +0000 2018,9.65e+17,187626904.0,0.0,neu,0.0,51.5649501,0.555819
3089,3089,So right his is a job everyone is praying will come right although he is meeting with tremendous opposition from and his cronies Against the odds he is delivering When this is over I hope there is a suitable honour bestowed on Bob Mueller https t co V0QVnHGJsU,0,"[-0.60334, 52.664455]",Empingham,recent,0,loubielou32,Sun Feb 18 12:32:51 +0000 2018,9.65e+17,19451891.0,0.36369047619,pos,0.705357142857,53.3283218,-3.1002176
3090,3090,UK What s new These virtue signalling hypocrites will march up and down the street condemning sexual harassment until it s one of their own The Liberal lies genie is out the bottle,0,"[-3.9673006, 56.080348]",Stirling,recent,5,hondo1650,Sun Feb 18 12:31:47 +0000 2018,9.65e+17,105024301.0,0.318181818182,pos,0.643939393939,44.9139652,-93.3001503
3091,3091,FloridaShooting amazing speech by EmmaGonzalez today You have the power and responsibility to do something Make a difference for the sake of the victims and the survivors of all the shootings keep on going EmmaGonzalez the world is with you,0,"[-2.1185722, 49.1704574]",Saint Helier,recent,0,welshbean,Sun Feb 18 12:31:35 +0000 2018,9.65e+17,7.64e+17,0.6,very pos,0.9,55.856656,-4.2435817
3092,3092,UK They protect their own identity politics in full flow,0,"[-2.169323, 53.4284575]",Ashton-under-Lyne,recent,0,jaaydad,Sun Feb 18 12:31:27 +0000 2018,9.65e+17,315714624.0,0.35,pos,0.55,51.4570271,-0.1932607
3093,3093,is a joke of a human being He is so self centred and wrapped up in his own ego and bubble he cannot empathise or understand anyone else s point of view or pain Everything is how it effects little Donnie and his world,0,"[-3.199903, 53.3515827]",Hoylake,recent,0,IanKerrCDS,Sun Feb 18 12:30:44 +0000 2018,9.65e+17,221865266.0,-0.09375,neg,0.3,51.3543159,-2.28993324989
3094,3094,Donny s going to jail Question is will you drag the rest of your free loading family down with you,0,"[-1.620356, 54.840469]",Chester-le-Street,recent,0,ThePeterBurton,Sun Feb 18 12:29:25 +0000 2018,9.65e+17,390753661.0,0.0666666666667,pos,0.290277777778,55.856656,-4.2435817
3095,3095,Your 300 million debt to Russia and you having sex with Minors that Russia is Holding and using you to destroy America at the same time laughing at you But that s hearsay Russia is not that type to do that right KG use to B,0,"[-0.15191, 51.410792]",Lambeth,recent,0,JayPUreta,Sun Feb 18 12:27:55 +0000 2018,9.65e+17,468203313.0,0.0428571428571,pos,0.267857142857,51.4570271,-0.1932607
3096,3096,Every lunatic who whinges about pro gun control people using tragedies to push their agenda take note x https t co d9gaKdnnNt,0,"[-0.236912, 51.088048]",Crawley,recent,2,NotLikeTheCar,Sun Feb 18 12:27:50 +0000 2018,9.65e+17,17732522.0,0.0,neu,0.0,52.5050033,-1.96439612333
3097,3097,What the fuck is he droning on about now Will he ever learn Least said soonest mended,0,"[-2.344475, 53.6728736]",Haslingden,recent,0,RichardHesketh1,Sun Feb 18 12:27:09 +0000 2018,9.65e+17,1208691.0,-0.35,neg,0.5,55.856656,-4.2435817
3098,3098,Love how you are constantly trying to deflect from the issues surrounding your gun laws by trying to focus on your boring Obama rant He was a million times more a man than you Stop wasting everyone s time and resign,0,"[1.259196, 51.193341]",Eythorne,recent,0,BeanieBoo_xx,Sun Feb 18 12:25:32 +0000 2018,9.65e+17,3208777312.0,-0.166666666667,neg,0.644444444444,52.1363806,-0.4675041
3099,3099,Not sure if you remember but 17 beautiful souls were needlessly lost under your watch this week your collusion point scoring debacle can wait man,0,"[-6.9555377, 55.0300082]",Limavady,recent,0,RIDESURFCOFFEE,Sun Feb 18 12:20:34 +0000 2018,9.65e+17,210916865.0,0.283333333333,pos,0.962962962963,55.4167604,-2.7284814
3100,3100,Fuck of Trump you lunatic,0,"[-2.866281, 53.587266]",Burscough,recent,0,Jaybacon31,Sun Feb 18 12:19:59 +0000 2018,9.65e+17,23194318.0,-0.4,neg,0.6,52.628606,1.29227
3101,3101,Donald just compare death by firearms such as USA V rest of world therein lies your answer to that massive repetitive slaughter of the innocents Restrict access to guns problem solved,0,"[-0.180195, 52.754934]",Spalding,recent,0,blakbird3,Sun Feb 18 12:19:18 +0000 2018,9.65e+17,2830035763.0,-0.125,neg,0.625,52.5050033,-1.96439612333
3102,3102,Classic whataboutism I only learned this was a real thing when DJT came to become pres https t co 7Z6zSvH0op,0,"[-1.8519024, 51.535198]",Swindon,recent,0,emeka89,Sun Feb 18 12:18:45 +0000 2018,9.65e+17,44724748.0,0.183333333333,pos,0.233333333333,51.3944673,-0.6324407
3103,3103,Look fella this doesn t work no matter how you try and deflect attention from your own sordid presidency apart from your red neck congregation the world is wise to the fact you re a fking clown,0,"[-1.2018872, 54.6529027]",Seaton Carew,recent,0,brendaneyre,Sun Feb 18 12:18:29 +0000 2018,9.65e+17,181928686.0,0.35,pos,0.45,51.6604863,-0.2706506
3104,3104,What a simple view he has He says it so that his bosses don t need to do any work,0,"[-2.344475, 53.6728736]",Haslingden,recent,0,RichardHesketh1,Sun Feb 18 12:18:10 +0000 2018,9.65e+17,1208691.0,0.0,neu,0.357142857143,52.6361398,-1.1330789
